School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
University of Scranton,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",athletics.scranton.edu/landing/index,www.scranton.edu,318_318.thumbnail_default.jpg,41.4086874,-75.6621294
Pennsylvania College of Technology,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Williamsport, PA",athletics.pct.edu,www.pct.edu,319_319.site.png,41.2493292,-77.0027671
Susquehanna University,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Selinsgrove, PA",www.gosusqu.com,www.susqu.edu,320_320.favicon.ico,40.8062437,-76.8607084
Bucknell University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Lewisburg, PA",bucknell.edu,bucknellbison.com,321_321.site.png,40.9645293,-76.8844101
Lock Haven University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Lock Haven, PA",www.golhu.com,www.lhup.edu/,322_322.site.png,41.1369077,-77.4471641
Pennsylvania State University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"University Park, PA",goPSUsports.com,www.psu.edu,323_323.site.png,40.8087493,-77.8585662
Juniata College,Division III,Division III,Non-DI,Active Member,Landmark Conference,Landmark Conference,Non-HBCU,Private,Baccalaureate Colleges,"Huntingdon, PA",www.juniata.edu/,www.juniatasports.net,324_324.thumbnail_default.jpg,40.3446332,-78.0281185
"Penn State University, Altoona",Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Altoona, PA",www.altoona.psu.edu,www.altoona.psu.edu/sports,325_325.thumbnail_default.jpg,40.518681,-78.394736
Mount Aloysius College,Division III,Division III,Non-DI,Active Member,Allegheny Mountain Collegiate Conference,Allegheny Mountain Collegiate Conference,Non-HBCU,Private,Baccalaureate Colleges,"Cresson, PA",www.mountieathletics.com,www.mtaloy.edu,326_326.site.png,40.4597938,-78.5916837
Saint Francis University (Pennsylvania),Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Loretto, PA",www.francis.edu,www.sfuathletics.com,327_327.site.png,40.5029161,-78.6314019
"University of Pittsburgh, Johnstown",Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Johnstown, PA",pittjohnstownathletics.com/,www.upj.pitt.edu,328_328.site.png,40.3267407,-78.9219698
Indiana University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Research Universities,"Indiana, PA",www.iup.edu/,www.iupathletics.com/,329_329.favicon.ico,40.6424116,-79.1262839
West Chester University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"West Chester, PA",www.wcupa.edu/,www.wcupagoldenrams.com,330_330.favicon.ico,39.9597213,-75.6059638
Lycoming College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Commonwealth,Non-HBCU,Private,Baccalaureate Colleges,"Williamsport, PA",athletics.lycoming.edu/,www.lycoming.edu,331_331.site.png,41.2493292,-77.0027671
Frostburg State University,Division III,Division III,Non-DI,Reclass DIII to DII (B20.6.3.1),Mountain East Conference,Mountain East Conference,Non-HBCU,Public,Master's Colleges & Universities,"Frostburg, MD",www.frostburg.edu/,www.frostburgsports.com,332_332.favicon.ico,39.6581425,-78.928357
Chowan University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Murfreesboro, NC",www.chowan.edu,www.gocuhawks.com,333_333.site.png,36.4423754,-77.0985753
Towson University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Towson, MD",www.towson.edu,www.towsontigers.com,334_334.site.png,39.4018552,-76.602388
Loyola University Maryland,Division I,Division I,DI Subdivision,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Master's Colleges & Universities,"Baltimore, MD",www.loyola.edu,www.loyolagreyhounds.com,335_335.site.png,39.2908816,-76.610759
Notre Dame of Maryland University,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Baltimore, MD",www.ndm.edu,www.notredamegators.com,336_336.site.png,39.2908816,-76.610759
Johns Hopkins University,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Research Universities,"Baltimore, MD",www.hopkinssports.com,www.jhu.edu/,337_337.favicon.ico,39.2908816,-76.610759
Stevenson University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Commonwealth,Non-HBCU,Private,Master's Colleges & Universities,"Stevenson, MD",www.gomustangsports.com,www.stevenson.edu,338_338.thumbnail_default.jpg,39.4102772,-76.7128314
McDaniel College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Master's Colleges & Universities,"Westminster, MD",www.mcdaniel.edu/,www.mcdaniel.edu/athletics,339_339.logo.png,39.5752639,-76.9959277
Mount St. Mary's University,Division I,Division I,DI Subdivision,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Emmitsburg, MD",www.mountathletics.com,www.msmary.edu,340_340.logo_main.png,39.7045417,-77.3269307
Hood College,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conference Commonwealth,Non-HBCU,Private,Master's Colleges & Universities,"Frederick, MD",www.hood.edu,www.hoodathletics.com,341_341.site.png,39.4142186,-77.4109269
U.S. Naval Academy,Division I,Division I,DI FBS,Active Member,Patriot League,Patriot League,Non-HBCU,Public,Baccalaureate Colleges,"Annapolis, MD",www.navysports.com,www.usna.edu/,342_342.favicon.ico,38.9786401,-76.492786
Washington College (Maryland),Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Chestertown, MD",www.WashingtonCollegeSports.com,www.washcoll.edu/,343_343.jpg,39.2089986,-76.0666126
"University of Maryland, Baltimore County",Division I,Division I,DI Subdivision,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Baltimore, MD",UMBCRetrievers.com,www.umbc.edu/,344_344.thumbnail_default.jpg,39.2908816,-76.610759
Salisbury University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Salisbury, MD",www.salisbury.edu/,www.salisbury.edu/athletics/,345_345.thumbnail_default.jpg,38.3662114,-75.6008881
Gallaudet University,Division III,Division III,Non-DI,Active Member,North Eastern Athletic Conference,North Eastern Athletic Conference,Non-HBCU,Private,Research Universities,"Washington, DC",www.gallaudet.edu,www.gallaudetathletics.com,346_346.gubison.png,38.8949855,-77.0365708
"University of Maryland, College Park",Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"College Park, MD",www.umd.edu,www.umterps.com,347_347.site.png,38.980666,-76.9369189
Trinity Washington University,Division III,Division III,Non-DI,Active Member,Independent,Independent,Non-HBCU,Private,Master's Colleges & Universities,"Washington, DC",www.trinitydc.edu/,www.trinitydc.edu/athletics,348_348.cropped-site-icon-270x270.png,38.8949855,-77.0365708
Howard University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Private,Research Universities,"Washington, DC",howard-bison.com,www.howard.edu,349_349.favicon.svg,38.8949855,-77.0365708
George Washington University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Research Universities,"Washington, DC",gwsports.collegesports.com,www.gwu.edu/,350_350.The%20George%20Washington%20University.jpg,38.8949855,-77.0365708
Marymount University (Virginia),Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Arlington, VA",www.marymount.edu/,www.marymount.edu/athletics,351_351.thumbnail_default.jpg,38.8903961,-77.0841585
Georgetown University,Division I,Division I,DI FCS,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Washington, DC",www.georgetown.edu,www.guhoyas.com,352_352.site.png,38.8949855,-77.0365708
American University,Division I,Division I,DI Subdivision,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Research Universities,"Washington, DC",american.edu,www.aueagles.com,353_353.favicon.ico,38.8949855,-77.0365708
George Mason University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Public,Research Universities,"Fairfax, VA",www.gmu.edu,www.gomason.com,354_354.favicon.ico,38.8462236,-77.3063733
Virginia Wesleyan University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Virginia Beach, VA",vwcathletics.com/landing/index,www.vwc.edu/,355_355.logo.svg,36.8529841,-75.9774183
Old Dominion University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Norfolk, VA",www.odu.edu,www.odusports.com,356_356.favicon.ico,36.8462923,-76.2929252
Hampton University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,HBCU,Private,Research Universities,"Hampton, VA",www.hamptonpirates.com,www.hamptonu.edu,357_357.site.png,37.0300969,-76.3452057
Christopher Newport University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Newport News, VA",CNUsports.com,www.cnu.edu,358_358.site.png,36.9786449,-76.4321089
William & Mary,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Williamsburg, VA",Tribeathletics.com,www.wm.edu/,359_359.site.png,37.27892105,-76.69448606443117
St. Mary's College of Maryland,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Baccalaureate Colleges,"St. Mary's City, MD",www.smcm.edu/,www.smcmathletics.com,360_360.logo_main.svg,38.18649205,-76.43012002292039
University of Mary Washington,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Fredericksburg, VA",www.umw.edu/,www.umweagles.com,361_361.thumbnail_default.jpg,38.2967927,-77.483409
Randolph-Macon College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Ashland, VA",www.rmc.edu/,www.rmcathletics.com,362_362.thumbnail_default.jpg,37.7594012,-77.4806603
Virginia Commonwealth University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Public,Research Universities,"Richmond, VA",www.vcu.edu,www.vcuathletics.com/,363_363.site.png,37.5385087,-77.43428
University of Richmond,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, VA",www.RichmondSpiders.com/,www.richmond.edu/,364_364.site.png,37.5385087,-77.43428
Longwood University,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Farmville, VA",www.longwood.edu/,www.longwoodlancers.com,365_365.site.png,37.3024713,-78.3923813
University of Virginia,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Charlottesville, VA",www.virginia.edu/,www.virginiasports.com/,366_366.39f8edd5-cropped-598a3628-powerv_rgb_fullclr_on_jb-copy-270x270.png,38.029306,-78.4766781
Eastern Mennonite University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Harrisonburg, VA",www.emu.edu,www.emuroyals.com,367_367.thumbnail_default.jpg,38.4493315,-78.8688833
James Madison University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Harrisonburg, VA",www.jmu.edu/,www.jmusports.com,368_368.favicon.ico,38.4493315,-78.8688833
Bridgewater College (Virginia),Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Bridgewater, VA",www.bridgewater.edu,www.bridgewatereagles.com,369_369.thumbnail_default.jpg,38.3820655,-78.9766975
Mary Baldwin University,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Research Universities,"Staunton, VA",www.mbc.edu/,www.mbcathletics.com,370_370.thumbnail_default.jpg,38.1495947,-79.072557
Sweet Briar College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Sweet Briar, VA",www.sbc.edu,www.vixenathletics.com,371_371.favicon.ico,38.13528925,-79.06262468291385
University of Lynchburg,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Lynchburg, VA",www.lynchburg.edu/,www.lynchburgsports.com/landing/index,372_372.thumbnail_default.jpg,37.4137536,-79.1422464
Liberty University,Division I,Division I,DI FBS,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Private,Research Universities,"Lynchburg, VA",www.LibertyFlames.com,www.liberty.edu,373_373.logo.png,37.4137536,-79.1422464
Randolph College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Lynchburg, VA",www.randolphcollege.edu,www.randolphwildcats.com,374_374.favicon.ico,37.4137536,-79.1422464
Southern Virginia University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Private,Baccalaureate Colleges,"Buena Vista, VA",athletics.svu.edu/landing/index,www.svu.edu,375_375.logo.jpg,37.7342962,-79.3539292
Virginia Military Institute,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Baccalaureate Colleges,"Lexington, VA",www.vmi.edu,www.vmikeydets.com,376_376.favicon.ico,37.7802145,-79.44385152471813
