School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
Elizabeth City State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Baccalaureate Colleges,"Elizabeth City, NC",www.ecsu.edu,www.ecsuvikings.com,387_387.site.png,36.2956836,-76.2247697
Appalachian State University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Boone, NC",www.appstate.edu,www.appstatesports.com,388_388.site.png,36.216795,-81.6745517
University of North Carolina Wilmington,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Wilmington, NC",www.uncw.edu,www.uncwsports.com,389_389.site.png,34.2257282,-77.9447107
Lenoir-Rhyne University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Hickory, NC",www.LR.edu,www.lrbears.com,390_390.site.png,35.7333312,-81.3442915
Belmont Abbey College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Belmont, NC",www.abbeyathletics.com,www.belmontabbeycollege.edu,391_391.site.png,35.2438272,-81.0377322
Queens University of Charlotte,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Charlotte, NC",www.queens.edu,www.queensathletics.com,392_392.site.png,35.2272,-80.843083
Coker University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Hartsville, SC",www.coker.edu,www.cokercobras.com/,393_393.thumbnail_default.jpg,34.3740431,-80.0734005
Johnson C. Smith University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Charlotte, NC",goldenbullsports.cstv.com/,www.jcsu.edu/,,35.2272,-80.843083
The University of North Carolina at Charlotte,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Charlotte, NC",www.charlotte49ers.com,www.uncc.edu,395_395.site.png,35.2272,-80.843083
Coastal Carolina University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Conway, SC",www.coastal.edu,www.goccusports.com,396_396.site.png,33.8360035,-79.0478143
Wingate University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Research Universities,"Wingate, NC",www.wingate.edu,www.wingatebulldogs.com,397_397.site.png,34.9843176,-80.4492319
Francis Marion University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Florence, SC",www.fmarion.edu,www.fmupatriots.com,398_398.thumbnail_default.jpg,34.1984435,-79.7671658
Pfeiffer University,Division III,Division II,Non-DI,"Active Member, Currently Reclassifying",USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Misenheimer, NC",www.gofalconsports.com,www.pfeiffer.edu,399_399.thumbnail_default.jpg,35.4848625,-80.2883904
University of North Carolina at Pembroke,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Pembroke, NC",www.uncp.edu,www.uncpbraves.com,400_400.favicon.ico,34.6801627,-79.1950373
Davidson College,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Davidson, NC",www.davidson.edu,www.davidsonwildcats.com,401_401.favicon.ico,35.4993031,-80.8486846
