School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
Chestnut Hill College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",www.chc.edu,www.griffinathletics.com,680_680.site.png,39.9527237,-75.1635262
La Salle University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",www.goexplorers.com/,www.lasalle.edu/,681_681.favicon.ico,39.9527237,-75.1635262
"Rutgers, The State Univ. of New Jersey, Camden",Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Camden, NJ",www.camden.rutgers.edu,www.scarletraptors.com,682_682.favicon.ico,39.9448402,-75.1198911
Drexel University,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Philadelphia, PA",www.drexel.edu,www.drexeldragons.com,683_683.site.png,39.9527237,-75.1635262
Saint Joseph's University,Division I,Division I,DI Subdivision,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Philadelphia, PA",sjuhawks.com,www.sju.edu/,684_684.site.png,39.9527237,-75.1635262
Bryn Mawr College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Bryn Mawr, PA",www.brynmawr.edu,www.brynmawr.edu/athletics/,685_685.favicon-194x194.png,40.0238245,-75.31734069085473
Villanova University,Division I,Division I,DI FCS,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Villanova, PA",www.villanova.com,www.villanova.edu,686_686.site.png,40.0373323,-75.3490769
Eastern University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"St. Davids, PA",www.eastern.edu,www.goeasterneagles.com,687_687.site.png,40.0409428,-75.3785234
Cabrini University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Radnor, PA",www.cabrini.edu,www.cabriniathletics.com,688_688.site.png,40.0463001,-75.3595487
Immaculata University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Research Universities,"Immaculata, PA",www.gomightymacs.com,www.immaculata.edu,689_689.site.png,40.0308979,-75.5595448309398
Swarthmore College,Division III,Division III,Non-DI,Active Member,Centennial Conference,Centennial Conference,Non-HBCU,Private,Baccalaureate Colleges,"Swarthmore, PA",www.swarthmore.edu/,www.swarthmoreathletics.com/,690_690.favicon.ico,39.9020565,-75.3499124
Neumann University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Aston, PA",www.neumann.edu,www.neumannathletics.com,691_691.favicon.ico,39.87265415,-75.44054729049847
West Chester University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"West Chester, PA",www.wcupa.edu/,www.wcupagoldenrams.com,692_692.favicon.ico,39.9597213,-75.6059638
University of Valley Forge,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Phoenixville, PA",uvfpatriots.com,www.valleyforge.edu,693_693.favicon.ico,40.1303822,-75.5149128
Gwynedd Mercy University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Gwynedd Valley, PA",gwyneddathletics.com/,www.gmercyu.edu,694_694.site.png,40.1842749,-75.2562876
Delaware Valley University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Doylestown, PA",www.delval.edu,www.delval.edu/athletics,695_695.favicon.ico,40.3100446,-75.1304588
DeSales University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Center Valley, PA",athletics.desales.edu,www.desales.edu,696_696.site.png,40.529266,-75.393236
Lehigh University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Research Universities,"Bethlehem, PA",www.lehighsports.com/,www1.lehigh.edu/,697_697.site.png,40.6178915,-75.3786521
Cedar Crest College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Allentown, PA",www.cedarcrest.edu,www.cedarcrestathletics.com,698_698.site.png,40.6022059,-75.4712794
Kutztown University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Kutztown, PA",www.kubears.com,www.kutztown.edu,699_699.site.png,40.5173165,-75.7774177
East Stroudsburg University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"East Stroudsburg, PA",www.esu.edu,www.esu.edu/athletics,700_700.favicon.ico,40.9995386,-75.1812913
Wilkes University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Research Universities,"Wilkes-Barre, PA",www.gowilkesu.com,www.wilkes.edu,701_701.site.png,41.2464824,-75.8817316
Marywood University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",www.marywood.edu,www.marywoodpacers.com,702_702.favicon.ico,41.4086874,-75.6621294
Misericordia University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Research Universities,"Dallas, PA",www.misericordia.edu/,www.misericordia.edu/athletics,,41.33617,-75.9632636
Clarks Summit University,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Clarks Summit, PA",www.clarkssummitu.edu,www.gocsudefenders.com,704_704.site.png,41.4941161,-75.703413
Keystone College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"La Plume, PA",www.keystone.edu,www.keystone.edu/athletics,705_705.Keystone-College-Sign.jpg,41.5565738,-75.7551655
King's College (Pennsylvania),Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Wilkes-Barre, PA",www.kings.edu/,www.kingscollegeathletics.com/,706_706.favicon.ico,41.2464824,-75.8817316
The University of Southern Mississippi,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Hattiesburg, MS",Southernmiss.com,www.usm.edu/,707_707.site.png,31.3271189,-89.2903392
Belhaven University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Jackson, MS",blazers.belhaven.edu,www.belhaven.edu,708_708.site.png,32.2990384,-90.1847691
Jackson State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Research Universities,"Jackson, MS",www.jsums.edu/,www.jsutigers.com,709_709.favicon.ico,32.2990384,-90.1847691
Mississippi College,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Research Universities,"Clinton, MS",www.gochoctaws.com,www.mc.edu,710_710.site.png,32.3415342,-90.3217585
Delta State University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cleveland, MS",www.deltastate.edu,www.gostatesmen.com,711_711.favicon.ico,33.7440023,-90.7248187
Mississippi State University,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Mississippi State, MS",www.hailstate.com,www.msstate.edu/,712_712.site.png,45.54863,-122.6752789953375
Mississippi University for Women,Division III,Division III,Non-DI,Provisional Member,Independent,Independent,Non-HBCU,Public,Master's Colleges & Universities,"Columbus, MS",www.muw.edu,www.owlsathletics.com/landing/index,713_713.site.png,33.4956744,-88.4272627
Auburn University at Montgomery,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Montgomery, AL",www.aum.edu,www.aumathletics.com,714_714.favicon.ico,32.3669656,-86.3006485
Troy University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Troy, AL",www.troy.edu,www.troytrojans.com,715_715.favicon.ico,31.8087678,-85.969951
Tuskegee University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Master's Colleges & Universities,"Tuskegee, AL",www.goldentigersports.com/,www.tuskegee.edu,716_716.site.png,32.4240286,-85.6916195
Auburn University,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Auburn, AL",www.auburn.edu,www.auburntigers.com,717_717.site.png,32.535699,-85.48677785023041
University of Alabama,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Tuscaloosa, AL",www.rolltide.com,www.ua.edu,718_718.site.png,33.2095614,-87.5675258
Miles College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Fairfield, AL",milesgoldenbears.com/,www.miles.edu,719_719.favicon.ico,33.4859402,-86.9119366
Birmingham-Southern College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Birmingham, AL",www.bsc.edu,www.bscsports.net,720_720.favicon.ico,33.5206824,-86.8024326
Samford University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Birmingham, AL",samfordsports.com,www.samford.edu/,721_721.site.png,33.5206824,-86.8024326
Jacksonville State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Jacksonville, AL",www.jsu.edu,www.jsugamecocksports.com,722_722.site.png,33.8269995,-85.78319335989826
University of North Alabama,Division II,Division II,Non-DI,II Reclassifying to I (B20.5.2.1),ASUN Conference,ASUN Conference,Non-HBCU,Public,Master's Colleges & Universities,"Florence, AL",www.roarlions.com,www.una.edu/,723_723.favicon.ico,34.79981,-87.677251
Valdosta State University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Valdosta, GA",www.valdosta.edu/,www.vstateblazers.com,724_724.favicon.ico,30.8327022,-83.2784851
Albany State University (Georgia),Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Albany, GA",www.asugoldenrams.com,www.asurams.edu,725_725.site.png,31.5782062,-84.1556809
Columbus State University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Columbus, GA",csucougars.com,www.columbusstate.edu,726_726.site.png,32.4609764,-84.9877094
Fort Valley State University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Fort Valley, GA",www.fvsu.edu,www.fvsusports.com,727_727.favicon.ico,32.5537585,-83.8874084
Savannah State University,Division I,Division I,DI FCS,Reclass DI to DII,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Savannah, GA",ssuathletics.com/,www.savannahstate.edu,728_728.site.png,32.0809263,-81.0911768
Georgia Southern University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"Statesboro, GA",www.georgiasouthern.edu,www.gseagles.com/,729_729.site.png,32.4490141,-81.7832912
Mercer University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Macon, GA",www.mercerbears.com,www2.mercer.edu/default.htm,730_730.favicon.ico,32.8406946,-83.6324022
Clayton State University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Morrow, GA",www.athletics.clayton.edu,www.clayton.edu,,33.5831662,-84.3393683
Georgia College,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Milledgeville, GA",www.gcbobcats.com,www.gcsu.edu,732_732.apple-touch-icon.png,33.0801429,-83.2320991
Kennesaw State University,Division I,Division I,DI FCS,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Public,Research Universities,"Kennesaw, GA",www.kennesaw.edu/,www.ksuowls.com,733_733.site.png,34.0234337,-84.6154897
Berry College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Master's Colleges & Universities,"Mount Berry, GA",www.berry.edu,www.berryvikings.com,734_734.site.png,34.2798482,-85.1820652
Shorter University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rome, GA",www.goshorterhawks.com,www.shorter.edu,735_735.favicon.ico,34.257038,-85.1646726
University of West Georgia,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Carrollton, GA",www.uwgsports.com,www.westga.edu,736_736.site.png,33.5801103,-85.0766113
University of North Georgia,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Dahlonega, GA",www.ung.edu/,www.ungathletics.com,737_737.site.png,34.5328484,-83.9845723
University of Georgia,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Athens, GA",www.georgiadogs.com,www.uga.edu,738_738.favicon.ico,33.9597677,-83.376398
Charleston Southern University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Charleston, SC",www.csuniv.edu,www.csusports.com,739_739.favicon.ico,32.7876012,-79.9402728
