School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Latitude,Longitude,Primary Icon,Updated Latitude,Updated Longitude
College of Saint Elizabeth,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Morristown, NJ",www.cse.edu/,www.cseathletics.com,40.7970384,-74.4809492,,40.7970384,-74.4809492
"Rutgers, The State University of New Jersey, New Brunswick",Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"New Brunswick, NJ",www.rutgers.edu,www.scarletknights.com,40.4862174,-74.4518173,629.favicon.ico.ico,40.4862174,-74.4518173
Princeton University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Princeton, NJ",www.goprincetontigers.com,www.princeton.edu,40.3492744,-74.6592958,,40.3492744,-74.6592958
Rider University,Division I,Division I,DI Subdivision,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lawrenceville, NJ",www.gobroncs.com,www.rider.edu,40.300987649999996,-74.73737283395636,631.favicon.ico.ico,40.3009877,-74.7373728
U.S. Military Academy,Division I,Division I,DI FBS,Active Member,Patriot League,Patriot League,Non-HBCU,Public,Baccalaureate Colleges,"West Point, NY",www.goArmyWestPoint.com,www.usma.edu/,40.8512481,-72.5359869,,40.8512481,-72.5359869
State University of New York at New Paltz,Division III,Division III,Non-DI,Active Member,State University of New York Athletic Conference,State University of New York Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"New Paltz, NY",www.newpaltz.edu/,www.nphawks.com,41.7464972,-74.0844894,633.favicon.ico.ico,41.7464972,-74.0844894
Bard College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Annandale-On-Hudson, NY",www.bard.edu,www.bardathletics.com,42.0128695,-73.9081901,634.favicon.ico.ico,42.0128695,-73.9081901
Marist College,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Poughkeepsie, NY",www.GoRedFoxes.com,www.marist.edu,41.7065539,-73.9283672,635.site.png.png,41.7065779,-73.9284101
Vassar College,Division III,Division III,Non-DI,Active Member,Liberty League,Liberty League,Non-HBCU,Private,Baccalaureate Colleges,"Poughkeepsie, NY",www.vassar.edu,www.vassarathletics.com/,41.7065539,-73.9283672,636.favicon.ico.ico,41.7065779,-73.9284101
Mount Saint Mary College (New York),Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Master's Colleges & Universities,"Newburgh, NY",www.msmc.edu/,www.msmcknights.com/,41.5034271,-74.0104179,637.favicon.ico.ico,41.5034271,-74.0104179
Bryant University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Smithfield, RI",www.bryant.edu,www.bryantbulldogs.com,41.9220433,-71.549507,638.favicon.ico.ico,41.9220433,-71.549507
Rowan University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Research Universities,"Glassboro, NJ",www.rowan.edu/,www.rowanathletics.com,39.7027677,-75.1119434,639.favicon.ico.ico,39.7027677,-75.1119434
Goldey-Beacom College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Special Focus Schools,"Wilmington, DE",www.gbc.edu,www.gbcathletics.com,39.7459468,-75.546589,640.apple-touch-icon.png.png,39.7459468,-75.546589
Wilmington University (Delaware),Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Research Universities,"New Castle, DE",athletics.wilmu.edu/landing/index,www.wilmu.edu/index.aspx,39.6620572,-75.5663132,,39.6159851,-75.662956
Monmouth University,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"West Long Branch, NJ",www.monmouth.edu/,www.monmouthhawks.com,40.2903891,-74.0176381,642.favicon.ico.ico,40.2903891,-74.0176381
William Paterson University of New Jersey,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Wayne, NJ",www.wpunj.edu,www.wpupioneers.com,40.9491723,-74.2376802,643.wp-button.png.png,40.9491723,-74.2376802
Manhattanville College,Division III,Division III,Non-DI,Active Member,Skyline Conference,Skyline Conference,Non-HBCU,Private,Master's Colleges & Universities,"Purchase, NY",www.govaliants.com,www.mville.edu,41.0409305,-73.7145746,644.favicon.ico.ico,41.0409305,-73.7145746
University of Maine at Presque Isle,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Presque Isle, ME",owls.umpi.edu/landing/index,www.umpi.edu,46.681479,-68.016357,645.thumbnail_default.jpg.jpg,46.681479,-68.016357
"University of Maine, Orono",Division I,Division I,DI FCS,Active Member,America East Conference,America East Conference,Non-HBCU,Public,Research Universities,"Orono, ME",www.goblackbears.com,www.umaine.edu,44.883607,-68.672791,646.favicon.ico.ico,44.883607,-68.672791
Husson University,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Private,Research Universities,"Bangor, ME",www.husson.edu,www.hussoneagles.com,29.0659229,-110.97133,647.favicon.ico.ico,29.0659229,-110.97133
"University of Maine, Farmington",Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Farmington, ME",www.goUMFbeavers.com,www.umf.maine.edu/,44.671094,-70.151825,,44.671094,-70.151825
Colby College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Waterville, ME",www.colby.edu,www.colby.edu/athletics,44.5520105,-69.6317121,649.favicon.ico.ico,44.5520105,-69.6317121
Thomas College,Division III,Division III,Non-DI,Active Member,North Atlantic Conference,North Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Waterville, ME",www.thomas.edu/,www.thomasathletics.com,44.5520105,-69.6317121,650.favicon.ico.ico,44.5520105,-69.6317121
Bowdoin College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Brunswick, ME",www.bowdoin.edu,www.bowdoin.edu/athletics/,43.9145244,-69.9653278,651.favicon.ico.ico,43.905599,-69.9759915
Bates College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Lewiston, ME",www.bates.edu,www.bates.edu/sport.xml,44.100351,-70.2147764,652.favicon.ico.ico,44.100351,-70.2147764
University of Southern Maine,Division III,Division III,Non-DI,Active Member,Little East Conference,Little East Conference,Non-HBCU,Public,Master's Colleges & Universities,"Gorham, ME",www.southernmainehuskies.com,www.usm.maine.edu,43.6796943,-70.4429342,,43.6796943,-70.4429342
Saint Joseph's College (Maine),Division III,Division III,Non-DI,Active Member,Great Northeast Athletic Conference,Great Northeast Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Standish, ME",www.gomonks.com,www.sjcme.edu,43.735879,-70.551453,,43.735879,-70.551453
Saint Michael's College,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Colchester, VT",www.smcathletics.com,www.smcvt.edu,44.5360015,-73.2058402,655.thumbnail_default.jpg.jpg,44.5360015,-73.2058402
Middlebury College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Middlebury, VT",www.middlebury.edu/,www.middlebury.edu/athletics,44.007273600000005,-73.16330105415423,656.favicon.ico.ico,44.0072736,-73.1633011
Norwich University,Division III,Division III,Non-DI,Active Member,Great Northeast Athletic Conference,Great Northeast Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Northfield, VT",www.norwich.edu,www.norwichathletics.com,44.153195,-72.65679528850326,657.favicon.ico.ico,44.153195,-72.6567953
Plymouth State University,Division III,Division III,Non-DI,Active Member,Little East Conference,Little East Conference,Non-HBCU,Public,Master's Colleges & Universities,"Plymouth, NH",www.plymouth.edu/,www.plymouth.edu/athletic/,43.757209,-71.688538,658.favicon.ico.ico,43.757209,-71.688538
Southern New Hampshire University,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Manchester, NH",www.snhu.edu,www.snhupenmen.com,42.9956397,-71.4547891,659.favicon.ico.ico,42.9956397,-71.4547891
Saint Anselm College,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Manchester, NH",www.anselm.edu,www.saintanselmhawks.com,42.9956397,-71.4547891,660.Fall-Open-House-Home.jpg.jpg,42.9956397,-71.4547891
Dartmouth College,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Hanover, NH",www.dartmouth.edu,www.dartmouthsports.com,43.703622,-72.288666,661.favicon.ico.ico,43.703622,-72.288666
Colby-Sawyer College,Division III,Division III,Non-DI,Active Member,Great Northeast Athletic Conference,Great Northeast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"New London, NH",www.colby-sawyer.edu,www.colby-sawyerathletics.com/index.aspx,43.414026,-71.985168,662.favicon.ico.ico,43.414026,-71.985168
Gordon College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Baccalaureate Colleges,"Wenham, MA",athletics.gordon.edu/index.aspx,www.gordon.edu,42.60428065,-70.89315706857332,663.site.png.png,42.6042806,-70.8931571
Endicott College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Beverly, MA",www.ecgulls.com,www.endicott.edu,42.5584284,-70.8800491,,42.5584284,-70.8800491
Merrimack College,Division II,Division II,Non-DI,II Reclassifying to I (B20.5.2.1),Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"North Andover, MA",www.merrimack.edu,www.merrimackathletics.com,42.6839894,-71.1127065,665.17996_9-5-17Meri10861_2.rev.1516640702.jpg.jpg,42.6839894,-71.1127065
Franklin Pierce University,Division II,Division II,Non-DI,Active Member,Northeast-10 Conference,Northeast-10 Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rindge, NH",athletics.franklinpierce.edu,www.franklinpierce.edu,42.7511964,-72.0098021,,42.7511964,-72.0098021
Keene State College,Division III,Division III,Non-DI,Active Member,Little East Conference,Little East Conference,Non-HBCU,Public,Baccalaureate Colleges,"Keene, NH",www.keene.edu,www.keeneowls.com,42.933597,-72.2784264,667.favicon.png.png,42.933597,-72.2784264
Amherst College,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Amherst, MA",www.amherst.edu,www.athletics.amherst.edu/landing/index,42.3685658,-72.505714,668.favicon.ico.ico,42.3685658,-72.505714
New England College,Division III,Division III,Non-DI,Active Member,New England Collegiate Conference,New England Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Henniker, NH",athletics.nec.edu/,www.nec.edu/,43.179645,-71.822433,669.site.png.png,43.179645,-71.822433
Rivier University,Division III,Division III,Non-DI,Active Member,Great Northeast Athletic Conference,Great Northeast Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Nashua, NH",www.rivier.edu,www.rivierathletics.com,42.7653662,-71.467566,670.favicon.ico.ico,42.7653662,-71.467566
Tufts University,Division III,Division III,Non-DI,Active Member,New England Small College Athletic Conference,New England Small College Athletic Conference,Non-HBCU,Private,Research Universities,"Medford, MA",www.gotuftsjumbos.com/landing/index,www.tufts.edu/,42.4184296,-71.1061639,671.thumbnail_default.jpg.jpg,42.4184296,-71.1061639
Salem State University,Division III,Division III,Non-DI,Active Member,Massachusetts State Collegiate Athletic Conference,Massachusetts State Collegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Salem, MA",www.salemstate.edu,www.salemstatevikings.com,42.5195292,-70.8967226,672.favicon.ico.ico,42.5195292,-70.8967226
Suffolk University,Division III,Division III,Non-DI,Active Member,Great Northeast Athletic Conference,Great Northeast Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Boston, MA",www.gosuffolkrams.com,www.suffolk.edu/,42.3602534,-71.0582912,,42.3602534,-71.0582912
University of Massachusetts Boston,Division III,Division III,Non-DI,Active Member,Little East Conference,Little East Conference,Non-HBCU,Public,Research Universities,"Boston, MA",www.beaconsathletics.com,www.umb.edu/,42.3602534,-71.0582912,674.beaconsathletics.com.,42.3602534,-71.0582912
Curry College,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Milton, MA",www.curry.edu,www.curryathletics.com,42.2501425,-71.065573,675.curry-favicon.ico.ico,42.2501425,-71.065573
"University of Massachusetts, Amherst",Division I,Division I,DI FBS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Public,Research Universities,"Amherst, MA",www.umass.edu/,www.umassathletics.com,42.3685658,-72.505714,676.favicon.ico.ico,42.3685658,-72.505714
Northeastern University,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Boston, MA",www.gonu.com,www.northeastern.edu,42.3602534,-71.0582912,677.site.png.png,42.3602534,-71.0582912
Lesley University,Division III,Division III,Non-DI,Active Member,New England Collegiate Conference,New England Collegiate Conference,Non-HBCU,Private,Research Universities,"Cambridge, MA",athletics.lesley.edu,www.lesley.edu,42.3750997,-71.1056157,678.thumbnail_default.jpg.jpg,42.3750997,-71.1056157
Wentworth Institute of Technology,Division III,Division III,Non-DI,Active Member,Commonwealth Coast Conference,Commonwealth Coast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Boston, MA",www.wentworthathletics.com,www.wit.edu,42.3602534,-71.0582912,,42.3602534,-71.0582912
Massachusetts Institute of Technology,Division III,Division III,Non-DI,Active Member,New England Women's and Men's Athletic Conference,New England Women's and Men's Athletic Conference,Non-HBCU,Private,Research Universities,"Cambridge, MA",www.mitathletics.com,www.web.mit.edu,42.3750997,-71.1056157,,42.3750997,-71.1056157
Harvard University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Boston, MA",www.gocrimson.com,www.harvard.edu,42.3602534,-71.0582912,681.favicon.ico.ico,42.3602534,-71.0582912
Pine Manor College,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,Independent,Non-HBCU,Private,Baccalaureate Colleges,"Chestnut Hill, MA",www.pmc.edu/,www.pmc.edu/athletics,42.3306529,-71.1661647,682.favicon.ico.ico,42.3306529,-71.1661647
Boston College,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Chestnut Hill, MA",www.bc.edu,www.bceagles.com,42.3306529,-71.1661647,683.favicon.ico.ico,42.3306529,-71.1661647
